,SDOstreamc,CluStream,DenStream,BIRCH,StreamKM,GT
1713,3,0.0,0.0,0.0,0.0,1.0
1714,3,1.0,0.0,0.0,0.0,1.0
1715,30,1.0,0.0,0.0,1.0,0.0
1716,8,1.0,0.0,0.0,1.0,0.0
1717,3,0.0,0.0,0.0,0.0,1.0
1718,30,1.0,0.0,0.0,1.0,0.0
1719,3,0.0,0.0,0.0,0.0,1.0
1720,8,1.0,0.0,0.0,1.0,0.0
1721,30,1.0,0.0,0.0,1.0,0.0
1722,3,0.0,0.0,0.0,0.0,1.0
1723,30,1.0,0.0,0.0,1.0,0.0
1724,1,1.0,0.0,0.0,1.0,0.0
1725,1,1.0,0.0,0.0,1.0,0.0
1726,30,1.0,0.0,0.0,1.0,0.0
1727,1,1.0,0.0,0.0,1.0,0.0
1728,3,0.0,0.0,0.0,0.0,1.0
1729,3,0.0,0.0,0.0,0.0,1.0
1730,8,1.0,0.0,0.0,1.0,0.0
1731,3,0.0,0.0,0.0,0.0,1.0
1732,3,1.0,0.0,0.0,0.0,1.0
1733,30,1.0,0.0,0.0,1.0,0.0
1734,8,1.0,0.0,0.0,1.0,0.0
1735,3,0.0,0.0,0.0,0.0,1.0
1736,30,1.0,0.0,0.0,1.0,0.0
1737,3,0.0,0.0,0.0,0.0,1.0
1738,8,1.0,0.0,0.0,1.0,0.0
1739,30,1.0,0.0,0.0,1.0,0.0
1740,3,0.0,0.0,0.0,0.0,1.0
1741,30,1.0,0.0,0.0,1.0,0.0
1742,1,1.0,0.0,0.0,1.0,0.0
1743,1,1.0,0.0,0.0,1.0,0.0
1744,30,1.0,0.0,0.0,1.0,0.0
1745,50,1.0,0.0,0.0,1.0,0.0
1746,3,0.0,0.0,0.0,0.0,1.0
1747,3,0.0,0.0,0.0,0.0,1.0
1748,8,1.0,0.0,0.0,1.0,0.0
1749,3,0.0,0.0,0.0,0.0,1.0
1750,3,0.0,0.0,0.0,0.0,1.0
1751,30,1.0,0.0,0.0,1.0,0.0
1752,8,1.0,0.0,0.0,1.0,0.0
1753,3,0.0,0.0,0.0,0.0,1.0
1754,30,1.0,0.0,0.0,1.0,0.0
1755,51,0.0,0.0,0.0,0.0,1.0
1756,8,1.0,0.0,0.0,1.0,0.0
1757,30,1.0,0.0,0.0,1.0,0.0
1758,3,0.0,0.0,0.0,0.0,1.0
1759,30,1.0,0.0,0.0,1.0,0.0
1760,1,1.0,0.0,0.0,1.0,0.0
1761,1,1.0,0.0,0.0,1.0,0.0
1762,30,1.0,0.0,0.0,1.0,0.0
1763,50,1.0,0.0,0.0,1.0,0.0
1764,3,0.0,0.0,0.0,0.0,1.0
1765,3,0.0,0.0,0.0,0.0,1.0
1766,8,1.0,0.0,0.0,1.0,0.0
1767,3,0.0,0.0,0.0,0.0,1.0
1768,3,0.0,0.0,0.0,0.0,1.0
1769,30,1.0,0.0,0.0,1.0,0.0
1770,8,1.0,0.0,0.0,1.0,0.0
1771,3,0.0,0.0,0.0,0.0,1.0
1772,30,1.0,0.0,0.0,1.0,0.0
1773,3,0.0,0.0,0.0,0.0,1.0
1774,8,1.0,0.0,0.0,1.0,0.0
1775,30,1.0,0.0,0.0,1.0,0.0
1776,3,0.0,0.0,0.0,0.0,1.0
1777,30,1.0,0.0,0.0,1.0,0.0
1778,1,1.0,0.0,0.0,1.0,0.0
1779,1,1.0,0.0,0.0,1.0,0.0
1780,30,1.0,0.0,0.0,1.0,0.0
1781,50,1.0,0.0,0.0,1.0,0.0
1782,3,0.0,0.0,0.0,0.0,1.0
1783,3,0.0,0.0,0.0,0.0,1.0
1784,8,1.0,0.0,0.0,1.0,0.0
1785,3,0.0,0.0,0.0,0.0,1.0
1786,3,0.0,0.0,0.0,0.0,1.0
1787,30,1.0,0.0,0.0,1.0,0.0
1788,8,1.0,0.0,0.0,1.0,0.0
1789,3,0.0,0.0,0.0,0.0,1.0
1790,30,1.0,0.0,0.0,1.0,0.0
1791,3,0.0,0.0,0.0,0.0,1.0
1792,8,1.0,0.0,0.0,1.0,0.0
1793,30,1.0,0.0,0.0,1.0,0.0
1794,3,0.0,0.0,0.0,0.0,1.0
1795,30,1.0,0.0,0.0,1.0,0.0
1796,1,1.0,0.0,0.0,1.0,0.0
1797,1,1.0,0.0,0.0,1.0,0.0
1798,30,1.0,0.0,0.0,1.0,0.0
1799,1,1.0,0.0,0.0,1.0,0.0
1800,3,0.0,1.0,0.0,0.0,1.0
1801,3,0.0,1.0,0.0,0.0,1.0
1802,8,1.0,0.0,0.0,1.0,0.0
1803,3,0.0,1.0,0.0,0.0,1.0
1804,3,1.0,1.0,0.0,0.0,1.0
1805,30,1.0,0.0,0.0,1.0,0.0
1806,8,1.0,0.0,0.0,1.0,0.0
1807,3,0.0,1.0,0.0,0.0,1.0
1808,30,1.0,0.0,0.0,1.0,0.0
1809,3,0.0,1.0,0.0,0.0,1.0
1810,8,1.0,0.0,0.0,1.0,0.0
1811,30,1.0,0.0,0.0,1.0,0.0
1812,3,0.0,1.0,0.0,0.0,1.0
1813,30,1.0,0.0,0.0,1.0,0.0
1814,1,1.0,0.0,0.0,1.0,0.0
1815,1,1.0,0.0,0.0,1.0,0.0
1816,30,1.0,0.0,0.0,1.0,0.0
1817,1,1.0,0.0,0.0,1.0,0.0
1818,3,0.0,1.0,0.0,0.0,1.0
1819,3,0.0,1.0,0.0,0.0,1.0
1820,8,1.0,0.0,0.0,1.0,0.0
1821,3,0.0,1.0,0.0,0.0,1.0
1822,3,1.0,1.0,0.0,0.0,1.0
1823,30,1.0,0.0,0.0,1.0,0.0
1824,8,1.0,0.0,0.0,1.0,0.0
1825,3,0.0,1.0,0.0,0.0,1.0
1826,30,1.0,0.0,0.0,1.0,0.0
1827,3,0.0,1.0,0.0,0.0,1.0
1828,8,1.0,0.0,0.0,1.0,0.0
1829,30,1.0,0.0,0.0,1.0,0.0
1830,3,0.0,1.0,0.0,0.0,1.0
1831,30,1.0,0.0,0.0,1.0,0.0
1832,1,1.0,0.0,0.0,1.0,0.0
1833,1,1.0,0.0,0.0,1.0,0.0
1834,30,1.0,0.0,0.0,1.0,0.0
1835,1,1.0,0.0,0.0,1.0,0.0
1836,3,0.0,1.0,0.0,0.0,1.0
1837,3,0.0,1.0,0.0,0.0,1.0
1838,8,1.0,0.0,0.0,1.0,0.0
1839,3,0.0,1.0,0.0,0.0,1.0
1840,3,0.0,1.0,0.0,0.0,1.0
1841,30,1.0,0.0,0.0,1.0,0.0
1842,8,1.0,0.0,0.0,1.0,0.0
1843,3,0.0,1.0,0.0,0.0,1.0
1844,30,1.0,0.0,0.0,1.0,0.0
1845,3,0.0,1.0,0.0,0.0,1.0
1846,8,1.0,0.0,0.0,1.0,0.0
1847,30,1.0,0.0,0.0,1.0,0.0
1848,3,0.0,1.0,0.0,0.0,1.0
1849,30,1.0,0.0,0.0,1.0,0.0
1850,1,1.0,0.0,0.0,1.0,0.0
1851,1,1.0,0.0,0.0,1.0,0.0
1852,30,1.0,0.0,0.0,1.0,0.0
1853,1,1.0,0.0,0.0,1.0,0.0
1854,3,0.0,1.0,0.0,0.0,1.0
1855,3,0.0,1.0,0.0,0.0,1.0
1856,8,1.0,0.0,0.0,1.0,0.0
1857,3,0.0,1.0,0.0,0.0,1.0
1858,3,0.0,1.0,0.0,0.0,1.0
1859,30,1.0,0.0,0.0,1.0,0.0
1860,8,1.0,0.0,0.0,1.0,0.0
1861,3,0.0,1.0,0.0,0.0,1.0
1862,30,1.0,0.0,0.0,1.0,0.0
1863,3,0.0,1.0,0.0,0.0,1.0
1864,8,1.0,0.0,0.0,1.0,0.0
1865,30,1.0,0.0,0.0,1.0,0.0
1866,3,0.0,1.0,0.0,0.0,1.0
1867,30,1.0,0.0,0.0,1.0,0.0
1868,1,1.0,0.0,0.0,1.0,0.0
1869,1,1.0,0.0,0.0,1.0,0.0
1870,30,1.0,0.0,0.0,1.0,0.0
1871,1,1.0,0.0,0.0,1.0,0.0
1872,3,0.0,1.0,0.0,0.0,1.0
1873,3,0.0,1.0,0.0,0.0,1.0
1874,8,1.0,0.0,0.0,1.0,0.0
1875,3,0.0,1.0,0.0,0.0,1.0
1876,3,0.0,1.0,0.0,0.0,1.0
1877,30,1.0,0.0,0.0,1.0,0.0
1878,8,1.0,0.0,0.0,1.0,0.0
1879,3,0.0,1.0,0.0,0.0,1.0
1880,30,1.0,0.0,0.0,1.0,0.0
1881,3,0.0,1.0,0.0,0.0,1.0
1882,8,1.0,0.0,0.0,1.0,0.0
1883,30,1.0,0.0,0.0,1.0,0.0
1884,3,0.0,1.0,0.0,0.0,1.0
1885,30,1.0,0.0,0.0,1.0,0.0
1886,1,1.0,0.0,0.0,1.0,0.0
1887,1,1.0,0.0,0.0,1.0,0.0
1888,30,1.0,0.0,0.0,1.0,0.0
1889,1,1.0,0.0,0.0,1.0,0.0
1890,3,0.0,1.0,0.0,0.0,1.0
1891,3,0.0,1.0,0.0,0.0,1.0
1892,8,1.0,0.0,0.0,1.0,0.0
1893,3,0.0,1.0,0.0,0.0,1.0
1894,3,0.0,1.0,0.0,0.0,1.0
1895,30,1.0,0.0,0.0,1.0,0.0
1896,8,1.0,0.0,0.0,1.0,0.0
1897,3,0.0,1.0,0.0,0.0,1.0
1898,30,1.0,0.0,0.0,1.0,0.0
1899,3,0.0,1.0,0.0,0.0,1.0
1900,8,1.0,0.0,0.0,1.0,0.0
1901,30,1.0,0.0,0.0,1.0,0.0
1902,3,0.0,1.0,0.0,0.0,1.0
1903,30,1.0,0.0,0.0,1.0,0.0
1904,1,1.0,0.0,0.0,1.0,0.0
1905,1,1.0,0.0,0.0,1.0,0.0
1906,30,1.0,0.0,0.0,1.0,0.0
1907,1,1.0,0.0,0.0,1.0,0.0
1908,3,0.0,1.0,0.0,0.0,1.0
1909,3,0.0,1.0,0.0,0.0,1.0
1910,8,1.0,0.0,0.0,1.0,0.0
1911,3,0.0,1.0,0.0,0.0,1.0
1912,3,0.0,1.0,0.0,0.0,1.0
1913,30,1.0,0.0,0.0,1.0,0.0
1914,8,1.0,0.0,0.0,1.0,0.0
1915,3,0.0,1.0,0.0,0.0,1.0
1916,30,1.0,0.0,0.0,1.0,0.0
1917,52,0.0,1.0,0.0,0.0,1.0
1918,8,1.0,0.0,0.0,1.0,0.0
1919,30,1.0,0.0,0.0,1.0,0.0
1920,3,0.0,1.0,0.0,0.0,1.0
1921,30,1.0,0.0,0.0,1.0,0.0
1922,1,1.0,0.0,0.0,1.0,0.0
1923,1,1.0,0.0,0.0,1.0,0.0
1924,30,1.0,0.0,0.0,1.0,0.0
1925,1,1.0,0.0,0.0,1.0,0.0
1926,3,0.0,1.0,0.0,0.0,1.0
1927,3,0.0,1.0,0.0,0.0,1.0
1928,8,1.0,0.0,0.0,1.0,0.0
1929,3,0.0,1.0,0.0,0.0,1.0
1930,3,0.0,1.0,0.0,0.0,1.0
1931,30,1.0,0.0,0.0,1.0,0.0
1932,8,1.0,0.0,0.0,1.0,0.0
1933,3,0.0,1.0,0.0,0.0,1.0
1934,30,1.0,0.0,0.0,1.0,0.0
1935,52,0.0,1.0,0.0,0.0,1.0
1936,8,1.0,0.0,0.0,1.0,0.0
1937,30,1.0,0.0,0.0,1.0,0.0
1938,3,0.0,1.0,0.0,0.0,1.0
1939,30,1.0,0.0,0.0,1.0,0.0
1940,1,1.0,0.0,0.0,1.0,0.0
1941,1,1.0,0.0,0.0,1.0,0.0
1942,30,1.0,0.0,0.0,1.0,0.0
1943,53,1.0,0.0,0.0,1.0,0.0
1944,3,0.0,1.0,0.0,0.0,1.0
1945,3,0.0,1.0,0.0,0.0,1.0
1946,8,1.0,0.0,0.0,1.0,0.0
1947,3,0.0,1.0,0.0,0.0,1.0
1948,3,0.0,1.0,0.0,0.0,1.0
1949,30,1.0,0.0,0.0,1.0,0.0
1950,8,1.0,0.0,0.0,1.0,0.0
1951,3,0.0,1.0,0.0,0.0,1.0
1952,30,1.0,0.0,0.0,1.0,0.0
1953,52,0.0,1.0,0.0,0.0,1.0
1954,8,1.0,0.0,0.0,1.0,0.0
1955,30,1.0,0.0,0.0,1.0,0.0
1956,3,0.0,1.0,0.0,0.0,1.0
1957,30,1.0,0.0,0.0,1.0,0.0
1958,1,1.0,0.0,0.0,1.0,0.0
1959,1,1.0,0.0,0.0,1.0,0.0
1960,30,1.0,0.0,0.0,1.0,0.0
1961,1,1.0,0.0,0.0,1.0,0.0
1962,3,0.0,1.0,0.0,0.0,1.0
1963,3,0.0,1.0,0.0,0.0,1.0
1964,8,1.0,0.0,0.0,1.0,0.0
1965,3,0.0,1.0,0.0,0.0,1.0
1966,3,0.0,1.0,0.0,0.0,1.0
1967,30,1.0,0.0,0.0,1.0,0.0
1968,8,1.0,0.0,0.0,1.0,0.0
1969,3,0.0,1.0,0.0,0.0,1.0
1970,30,1.0,0.0,0.0,1.0,0.0
1971,52,0.0,1.0,0.0,0.0,1.0
1972,8,1.0,0.0,0.0,1.0,0.0
1973,30,1.0,0.0,0.0,1.0,0.0
1974,3,0.0,1.0,0.0,0.0,1.0
1975,30,1.0,0.0,0.0,1.0,0.0
1976,1,1.0,0.0,0.0,1.0,0.0
1977,1,1.0,0.0,0.0,1.0,0.0
1978,30,1.0,0.0,0.0,1.0,0.0
1979,1,1.0,0.0,0.0,1.0,0.0
1980,3,0.0,1.0,0.0,0.0,1.0
1981,3,0.0,1.0,0.0,0.0,1.0
1982,8,1.0,0.0,0.0,1.0,0.0
1983,3,0.0,1.0,0.0,0.0,1.0
1984,3,0.0,1.0,0.0,0.0,1.0
1985,30,1.0,0.0,0.0,1.0,0.0
1986,8,1.0,0.0,0.0,1.0,0.0
1987,3,0.0,1.0,0.0,0.0,1.0
1988,30,1.0,0.0,0.0,1.0,0.0
1989,52,0.0,1.0,0.0,0.0,1.0
1990,8,1.0,0.0,0.0,1.0,0.0
1991,30,1.0,0.0,0.0,1.0,0.0
1992,3,0.0,1.0,0.0,0.0,1.0
1993,30,1.0,0.0,0.0,1.0,0.0
1994,1,1.0,0.0,0.0,1.0,0.0
1995,1,1.0,0.0,0.0,1.0,0.0
1996,30,1.0,0.0,0.0,1.0,0.0
1997,54,1.0,0.0,0.0,1.0,0.0
1998,3,0.0,1.0,0.0,0.0,1.0
1999,3,0.0,1.0,0.0,0.0,1.0
2000,8,1.0,0.0,0.0,0.0,0.0
2001,3,0.0,1.0,0.0,1.0,1.0
2002,3,0.0,1.0,0.0,1.0,1.0
2003,30,1.0,0.0,0.0,0.0,0.0
2004,8,1.0,0.0,0.0,0.0,0.0
2005,3,0.0,1.0,0.0,1.0,1.0
2006,30,1.0,0.0,0.0,0.0,0.0
2007,52,0.0,1.0,0.0,1.0,1.0
2008,8,1.0,0.0,0.0,0.0,0.0
2009,30,1.0,0.0,0.0,0.0,0.0
2010,3,0.0,1.0,0.0,1.0,1.0
2011,30,1.0,0.0,0.0,0.0,0.0
2012,1,1.0,0.0,0.0,0.0,0.0
2013,1,1.0,0.0,0.0,0.0,0.0
2014,30,1.0,0.0,0.0,0.0,0.0
2015,54,1.0,0.0,0.0,0.0,0.0
2016,3,0.0,1.0,0.0,1.0,1.0
2017,3,0.0,1.0,0.0,1.0,1.0
2018,8,1.0,0.0,0.0,0.0,0.0
2019,3,0.0,1.0,0.0,1.0,1.0
2020,3,0.0,1.0,0.0,1.0,1.0
2021,30,1.0,0.0,0.0,0.0,0.0
2022,8,1.0,0.0,0.0,0.0,0.0
2023,3,0.0,1.0,0.0,1.0,1.0
2024,30,1.0,0.0,0.0,0.0,0.0
2025,52,0.0,1.0,0.0,1.0,1.0
2026,8,1.0,0.0,0.0,0.0,0.0
2027,30,1.0,0.0,0.0,0.0,0.0
2028,3,0.0,1.0,0.0,1.0,1.0
2029,30,1.0,0.0,0.0,0.0,0.0
2030,1,1.0,0.0,0.0,0.0,0.0
2031,1,1.0,0.0,0.0,0.0,0.0
2032,30,1.0,0.0,0.0,0.0,0.0
2033,54,1.0,0.0,0.0,0.0,0.0
2034,3,0.0,1.0,0.0,1.0,1.0
2035,3,0.0,1.0,0.0,1.0,1.0
2036,8,1.0,0.0,0.0,0.0,0.0
2037,3,0.0,1.0,0.0,1.0,1.0
2038,3,0.0,1.0,0.0,1.0,1.0
2039,30,1.0,0.0,0.0,0.0,0.0
2040,8,1.0,0.0,0.0,0.0,0.0
2041,3,0.0,1.0,0.0,1.0,1.0
2042,30,1.0,0.0,0.0,0.0,0.0
2043,52,0.0,1.0,0.0,1.0,1.0
2044,8,1.0,0.0,0.0,0.0,0.0
2045,30,1.0,0.0,0.0,0.0,0.0
2046,3,0.0,1.0,0.0,1.0,1.0
2047,30,1.0,0.0,0.0,0.0,0.0
2048,1,1.0,0.0,0.0,0.0,0.0
2049,1,1.0,0.0,0.0,0.0,0.0
2050,30,1.0,0.0,0.0,0.0,0.0
2051,54,1.0,0.0,0.0,0.0,0.0
2052,52,0.0,1.0,0.0,1.0,1.0
2053,3,0.0,1.0,0.0,1.0,1.0
2054,8,1.0,0.0,0.0,0.0,0.0
2055,3,0.0,1.0,0.0,1.0,1.0
2056,52,0.0,1.0,0.0,1.0,1.0
2057,30,1.0,0.0,0.0,0.0,0.0
2058,8,1.0,0.0,0.0,0.0,0.0
2059,3,0.0,1.0,0.0,1.0,1.0
2060,30,1.0,0.0,0.0,0.0,0.0
2061,52,0.0,1.0,0.0,1.0,1.0
2062,8,1.0,0.0,0.0,0.0,0.0
2063,30,1.0,0.0,0.0,0.0,0.0
2064,3,0.0,1.0,0.0,1.0,1.0
2065,30,1.0,0.0,0.0,0.0,0.0
2066,1,1.0,0.0,0.0,0.0,0.0
2067,1,1.0,0.0,0.0,0.0,0.0
2068,30,1.0,0.0,0.0,0.0,0.0
2069,54,1.0,0.0,0.0,0.0,0.0
2070,52,0.0,1.0,0.0,1.0,1.0
2071,3,0.0,1.0,0.0,1.0,1.0
2072,8,1.0,0.0,0.0,0.0,0.0
2073,3,0.0,1.0,0.0,1.0,1.0
2074,3,0.0,1.0,0.0,1.0,1.0
2075,30,1.0,0.0,0.0,0.0,0.0
2076,8,1.0,0.0,0.0,0.0,0.0
2077,3,0.0,1.0,0.0,1.0,1.0
2078,30,1.0,0.0,0.0,0.0,0.0
2079,55,0.0,1.0,0.0,1.0,1.0
2080,8,1.0,0.0,0.0,0.0,0.0
2081,30,1.0,0.0,0.0,0.0,0.0
2082,3,0.0,1.0,0.0,1.0,1.0
2083,30,1.0,0.0,0.0,0.0,0.0
2084,1,1.0,0.0,0.0,0.0,0.0
2085,1,1.0,0.0,0.0,0.0,0.0
2086,30,1.0,0.0,0.0,0.0,0.0
2087,54,1.0,0.0,0.0,0.0,0.0
2088,55,0.0,1.0,0.0,1.0,1.0
2089,3,0.0,1.0,0.0,1.0,1.0
2090,8,1.0,0.0,0.0,0.0,0.0
2091,55,0.0,1.0,0.0,1.0,1.0
2092,55,0.0,1.0,0.0,1.0,1.0
2093,30,1.0,0.0,0.0,0.0,0.0
2094,8,1.0,0.0,0.0,0.0,0.0
2095,3,0.0,1.0,0.0,1.0,1.0
2096,30,1.0,0.0,0.0,0.0,0.0
2097,55,0.0,1.0,0.0,1.0,1.0
2098,8,1.0,0.0,0.0,0.0,0.0
2099,30,1.0,0.0,0.0,0.0,0.0
2100,3,0.0,1.0,0.0,1.0,1.0
2101,30,1.0,0.0,0.0,0.0,0.0
2102,1,1.0,0.0,0.0,0.0,0.0
2103,1,1.0,0.0,0.0,0.0,0.0
2104,30,1.0,0.0,0.0,0.0,0.0
2105,54,1.0,0.0,0.0,0.0,0.0
2106,55,0.0,1.0,0.0,1.0,1.0
2107,55,0.0,1.0,0.0,1.0,1.0
2108,8,1.0,0.0,0.0,0.0,0.0
2109,55,0.0,1.0,0.0,1.0,1.0
2110,55,0.0,1.0,0.0,1.0,1.0
2111,30,1.0,0.0,0.0,0.0,0.0
2112,8,1.0,0.0,0.0,0.0,0.0
2113,3,0.0,1.0,0.0,1.0,1.0
2114,30,1.0,0.0,0.0,0.0,0.0
2115,55,0.0,1.0,0.0,1.0,1.0
2116,8,1.0,0.0,0.0,0.0,0.0
2117,30,1.0,0.0,0.0,0.0,0.0
2118,55,0.0,1.0,0.0,1.0,1.0
2119,30,1.0,0.0,0.0,0.0,0.0
2120,1,1.0,0.0,0.0,0.0,0.0
2121,1,1.0,0.0,0.0,0.0,0.0
2122,30,1.0,0.0,0.0,0.0,0.0
2123,54,1.0,0.0,0.0,0.0,0.0
2124,3,0.0,1.0,0.0,1.0,1.0
2125,3,0.0,1.0,0.0,1.0,1.0
2126,8,1.0,0.0,0.0,0.0,0.0
2127,3,0.0,1.0,0.0,1.0,1.0
2128,3,0.0,1.0,0.0,1.0,1.0
2129,30,1.0,0.0,0.0,0.0,0.0
2130,8,1.0,0.0,0.0,0.0,0.0
2131,3,0.0,1.0,0.0,1.0,1.0
2132,30,1.0,0.0,0.0,0.0,0.0
2133,3,0.0,1.0,0.0,1.0,1.0
2134,8,1.0,0.0,0.0,0.0,0.0
2135,30,1.0,0.0,0.0,0.0,0.0
2136,3,0.0,1.0,0.0,1.0,1.0
2137,30,1.0,0.0,0.0,0.0,0.0
2138,1,1.0,0.0,0.0,0.0,0.0
2139,1,1.0,0.0,0.0,0.0,0.0
2140,30,1.0,0.0,0.0,0.0,0.0
2141,54,1.0,0.0,0.0,0.0,0.0
2142,3,0.0,1.0,0.0,1.0,1.0
2143,3,0.0,1.0,0.0,1.0,1.0
2144,8,1.0,0.0,0.0,0.0,0.0
2145,3,0.0,1.0,0.0,1.0,1.0
2146,3,0.0,1.0,0.0,1.0,1.0
2147,30,1.0,0.0,0.0,0.0,0.0
2148,8,1.0,0.0,0.0,0.0,0.0
2149,3,0.0,1.0,0.0,1.0,1.0
2150,30,1.0,0.0,0.0,0.0,0.0
2151,3,0.0,1.0,0.0,1.0,1.0
2152,8,1.0,0.0,0.0,0.0,0.0
2153,30,1.0,0.0,0.0,0.0,0.0
2154,3,0.0,1.0,0.0,1.0,1.0
2155,30,1.0,0.0,0.0,0.0,0.0
2156,1,1.0,0.0,0.0,0.0,0.0
2157,1,1.0,0.0,0.0,0.0,0.0
2158,30,1.0,0.0,0.0,0.0,0.0
2159,54,1.0,0.0,0.0,0.0,0.0
2160,3,0.0,1.0,0.0,1.0,1.0
2161,3,0.0,1.0,0.0,1.0,1.0
2162,8,1.0,0.0,0.0,0.0,0.0
2163,3,0.0,1.0,0.0,1.0,1.0
2164,3,0.0,1.0,0.0,1.0,1.0
2165,30,1.0,0.0,0.0,0.0,0.0
2166,8,1.0,0.0,0.0,0.0,0.0
2167,3,0.0,1.0,0.0,1.0,1.0
2168,30,1.0,0.0,0.0,0.0,0.0
2169,3,0.0,1.0,0.0,1.0,1.0
2170,8,1.0,0.0,0.0,0.0,0.0
2171,30,1.0,0.0,0.0,0.0,0.0
2172,3,0.0,1.0,0.0,1.0,1.0
2173,30,1.0,0.0,0.0,0.0,0.0
2174,1,1.0,0.0,0.0,0.0,0.0
2175,1,1.0,0.0,0.0,0.0,0.0
2176,30,1.0,0.0,0.0,0.0,0.0
2177,54,1.0,0.0,0.0,0.0,0.0
2178,3,0.0,1.0,0.0,1.0,1.0
2179,3,0.0,1.0,0.0,1.0,1.0
2180,8,1.0,0.0,0.0,0.0,0.0
2181,3,0.0,1.0,0.0,1.0,1.0
2182,3,0.0,1.0,0.0,1.0,1.0
2183,30,1.0,0.0,0.0,0.0,0.0
2184,8,1.0,0.0,0.0,0.0,0.0
2185,3,0.0,1.0,0.0,1.0,1.0
2186,30,1.0,0.0,0.0,0.0,0.0
2187,3,0.0,1.0,0.0,1.0,1.0
2188,8,1.0,0.0,0.0,0.0,0.0
2189,30,1.0,0.0,0.0,0.0,0.0
2190,3,0.0,1.0,0.0,1.0,1.0
2191,30,1.0,0.0,0.0,0.0,0.0
2192,1,1.0,0.0,0.0,0.0,0.0
2193,1,1.0,0.0,0.0,0.0,0.0
2194,30,1.0,0.0,0.0,0.0,0.0
2195,54,1.0,0.0,0.0,0.0,0.0
2196,3,0.0,1.0,0.0,1.0,1.0
2197,3,0.0,1.0,0.0,1.0,1.0
2198,8,1.0,0.0,0.0,0.0,0.0
2199,3,0.0,1.0,0.0,1.0,1.0
2200,3,0.0,1.0,0.0,1.0,1.0
2201,30,1.0,0.0,0.0,0.0,0.0
2202,8,1.0,0.0,0.0,0.0,0.0
2203,3,0.0,1.0,0.0,1.0,1.0
2204,30,1.0,0.0,0.0,0.0,0.0
2205,3,0.0,1.0,0.0,1.0,1.0
2206,8,1.0,0.0,0.0,0.0,0.0
2207,30,1.0,0.0,0.0,0.0,0.0
2208,3,0.0,1.0,0.0,1.0,1.0
2209,30,1.0,0.0,0.0,0.0,0.0
2210,1,1.0,0.0,0.0,0.0,0.0
2211,1,1.0,0.0,0.0,0.0,0.0
2212,30,1.0,0.0,0.0,0.0,0.0
2213,54,1.0,0.0,0.0,0.0,0.0
2214,3,0.0,1.0,0.0,1.0,1.0
2215,3,0.0,1.0,0.0,1.0,1.0
2216,8,1.0,0.0,0.0,0.0,0.0
2217,3,0.0,1.0,0.0,1.0,1.0
2218,3,0.0,1.0,0.0,1.0,1.0
2219,30,1.0,0.0,0.0,0.0,0.0
2220,8,1.0,0.0,0.0,0.0,0.0
2221,3,0.0,1.0,0.0,1.0,1.0
2222,30,1.0,0.0,0.0,0.0,0.0
2223,3,0.0,1.0,0.0,1.0,1.0
2224,8,1.0,0.0,0.0,0.0,0.0
2225,30,1.0,0.0,0.0,0.0,0.0
2226,3,0.0,1.0,0.0,1.0,1.0
2227,30,1.0,0.0,0.0,0.0,0.0
2228,1,1.0,0.0,0.0,0.0,0.0
2229,1,1.0,0.0,0.0,0.0,0.0
2230,30,1.0,0.0,0.0,0.0,0.0
2231,54,1.0,0.0,0.0,0.0,0.0
2232,3,0.0,1.0,0.0,1.0,1.0
2233,3,0.0,1.0,0.0,1.0,1.0
2234,8,1.0,0.0,0.0,0.0,0.0
2235,3,0.0,1.0,0.0,1.0,1.0
2236,3,0.0,1.0,0.0,1.0,1.0
2237,30,1.0,0.0,0.0,0.0,0.0
2238,8,1.0,0.0,0.0,0.0,0.0
2239,3,0.0,1.0,0.0,1.0,1.0
2240,30,1.0,0.0,0.0,0.0,0.0
2241,3,0.0,1.0,0.0,1.0,1.0
2242,8,1.0,0.0,0.0,0.0,0.0
2243,30,1.0,0.0,0.0,0.0,0.0
2244,3,0.0,1.0,0.0,1.0,1.0
2245,30,1.0,0.0,0.0,0.0,0.0
2246,1,1.0,0.0,0.0,0.0,0.0
2247,1,1.0,0.0,0.0,0.0,0.0
2248,30,1.0,0.0,0.0,0.0,0.0
2249,54,1.0,0.0,0.0,0.0,0.0
2250,3,0.0,1.0,0.0,1.0,1.0
2251,3,0.0,1.0,0.0,1.0,1.0
2252,8,1.0,0.0,0.0,0.0,0.0
2253,3,0.0,1.0,0.0,1.0,1.0
2254,3,0.0,1.0,0.0,1.0,1.0
2255,30,1.0,0.0,0.0,0.0,0.0
2256,8,1.0,0.0,0.0,0.0,0.0
2257,3,0.0,1.0,0.0,1.0,1.0
2258,56,1.0,0.0,0.0,0.0,0.0
2259,3,0.0,1.0,0.0,1.0,1.0
2260,8,1.0,0.0,0.0,0.0,0.0
2261,30,1.0,0.0,0.0,0.0,0.0
2262,3,0.0,1.0,0.0,1.0,1.0
2263,30,1.0,0.0,0.0,0.0,0.0
2264,1,1.0,0.0,0.0,0.0,0.0
2265,1,1.0,0.0,0.0,0.0,0.0
2266,30,1.0,0.0,0.0,0.0,0.0
2267,30,1.0,0.0,0.0,0.0,0.0
2268,3,0.0,1.0,0.0,1.0,1.0
2269,3,0.0,1.0,0.0,1.0,1.0
2270,8,1.0,0.0,0.0,0.0,0.0
